,0
88526090,213
88524835,214
88647954,214
88630195,215
88527738,214
88655891,214
88650791,214
88587070,216
88545674,216
88523160,216
88613018,216
88610232,216
88587071,216
88629508,217
88575541,218
88548059,218
88533045,218
88555440,218
88630557,218
88507513,177
88563941,177
88497885,177
88591135,158
88563940,177
88588068,158
88548233,177
88541241,177
88562834,158
88587467,177
88591358,177
88563160,177
88589334,177
88573084,177
88614175,177
88613425,177
88613428,177
88652111,177
88547922,219
88574299,219
878515,219
913784,219
886036,219
88612964,219
88615679,219
88612447,219
88612449,219
88612966,219
88615678,219
88541842,219
88594777,219
88615680,219
88605825,219
88612451,219
88605822,219
88609572,219
88605824,219
88541845,219
88615676,219
88609568,219
88605823,219
88615677,219
88594775,219
88605826,219
88609570,219
88615681,219
88609569,219
88615682,219
88541844,219
88609571,219
88612965,219
88609573,219
88612450,219
88615141,219
88541841,219
88594776,219
88612448,219
88594778,219
88639490,219
88653742,219
88637451,219
88645813,219
88684402,219
88691159,219
88691155,219
88645815,219
88645818,219
88685900,219
88680912,219
88678926,219
88683866,219
88697701,219
88697702,219
88694480,219
88541840,219
88615140,219
88541843,219
88647412,220
88687561,220
88682261,220
88687565,220
88675012,220
88675014,220
88687564,220
88647414,220
88675011,220
88647410,220
88680834,220
88685377,220
88647411,220
88687567,220
88685378,220
88675017,220
88675010,220
88685375,220
88675016,220
88647413,219
88687566,220
88687563,220
88680250,220
88680838,220
88675013,220
88680836,220
88687562,220
88685376,220
88680835,220
88682260,220
88692471,220
88675015,220
88680837,220
88682262,220
88680249,220
88693745,220
88649984,220
88608060,219
88576545,219
88608061,219
88613394,219
88591437,219
88613784,219
88611221,219
88610551,219
88591435,219
88610550,219
88613785,219
88591434,219
88613393,219
88611222,219
88608059,219
88611223,219
88591436,219
88617307,219
88596241,219
88646631,219
88663244,219
88663245,219
88666403,219
88666440,219
88683564,219
88637452,219
88637453,219
88681859,219
88645817,219
88687226,219
88682901,219
88686404,221
88656969,219
88691173,219
88697328,219
88697330,219
88691858,219
88694477,219
88697699,219
88694479,219
88697700,219
88571539,222
888861,222
840269,222
932363,222
888429,222
786215,222
88659680,222
88687012,222
88687014,222
88695030,222
88693807,222
829849,147
88580227,147
786816,147
955877,147
887754,147
898353,147
908940,147
935197,147
927530,147
88535419,147
88581036,147
88597081,147
88578040,147
88581035,147
88503915,147
88613900,147
88591899,147
88614550,147
88614553,147
88614554,147
88612144,147
88614551,147
88691204,147
88694966,147
88556167,147
88541031,147
88517111,147
88556168,147
88512115,147
88611019,147
88697358,147
88578041,147
88561023,147
88585342,147
88503914,147
88584860,147
88614552,147
88608571,147
88537366,147
88608569,147
88608570,147
88608567,147
88591900,147
88608568,147
88637534,147
88661126,147
88697221,147
88511696,147
88511695,147
88559877,147
88544305,147
88534511,147
88544306,147
88544307,147
88508980,147
88506833,147
88535418,147
88544308,147
88508979,147
88559878,147
88528307,147
88528308,147
88508978,147
88534512,147
88534510,147
88573753,147
88655388,147
88688319,147
88689550,147
88691203,147
934740,147
829837,147
875806,147
907551,147
834605,147
922299,223
865045,223
843941,223
982843,223
949713,223
913001,223
781543,223
786895,223
799973,223
762258,223
913759,223
933685,223
824798,223
985389,223
975413,223
926014,223
872228,223
783837,223
766872,223
871560,223
796806,223
818826,223
929314,223
985352,223
949148,223
794899,223
812430,223
802205,223
790514,223
794981,223
926830,223
939712,223
829991,223
765824,223
88640737,223
88642714,223
900486,223
902545,223
891803,224
912248,224
972605,224
930171,224
887889,224
846953,224
849837,224
88543818,224
88558227,224
88543817,224
88564101,224
825199,223
819957,223
955311,223
970499,223
852042,223
984454,223
866936,223
924556,223
923584,223
794936,223
930759,223
913641,223
793670,223
88547062,223
88633057,65
88641689,225
811036,158
951569,158
819989,158
955107,158
88573990,158
88514753,158
88566268,226
88659796,227
88570616,228
958191,158
836518,158
921438,158
883397,158
959725,158
88509968,158
88502571,158
88496879,158
88525336,229
88576086,158
88587540,158
88539901,230
88591897,158
88667538,158
88691401,142
88691400,151
953904,158
914481,158
88502565,158
88502564,158
88526282,158
88559223,158
88576090,158
88506918,158
88594613,158
88547218,158
88594611,158
88514752,158
88594612,158
88587343,158
88576085,158
88576089,158
88506916,158
88576088,158
88587344,158
88547151,158
88565104,158
88571509,158
88557153,158
88644136,158
88568719,158
88545751,158
88513319,158
88526124,158
88545752,158
88568718,158
88513320,158
88513321,158
88521708,231
88552416,231
88525654,231
88540682,231
88535043,231
88505796,231
88536135,231
88552417,231
88535042,231
88525653,231
88568991,232
88650085,233
88530091,158
88573988,158
88573989,158
924330,234
873046,234
88585788,234
88582151,234
88665369,234
88511384,234
88565727,234
88512241,234
88588089,234
771497,76
904105,76
978621,76
889481,76
979654,76
812429,76
781852,76
919086,76
797770,76
777260,76
917333,76
975081,76
88517870,74
88602168,76
88645648,235
88660919,76
88690914,236
88690366,76
88695679,76
88697165,76
960282,76
827192,76
959668,76
836761,76
795795,76
902212,76
88599958,76
769577,1
88504167,237
88563718,237
88559799,237
88566781,237
88504166,237
88504168,237
88614220,237
88611442,237
88598446,237
88611443,237
88598445,237
88614221,237
88614222,237
88616471,237
88614695,237
88617392,237
88617391,237
88631307,238
88642213,237
88662119,1
88666952,1
88674055,238
88665655,238
88671047,238
88684633,239
88674844,238
88678613,1
88678783,237
88651028,237
88694412,237
88690370,76
88614698,237
88614696,237
88611441,237
88616472,237
88611444,237
88614697,237
88611445,237
88614218,237
88614694,237
88614219,237
88617393,237
88614217,237
88637705,240
88643318,237
88653472,237
88658474,237
88691146,237
88618318,76
88615603,76
88609346,76
88551301,76
88615604,76
88617644,76
88617646,76
88609345,76
88615605,76
88615217,76
88617645,76
88551300,76
88615216,76
88612385,76
88551299,76
88669883,76
88656362,76
88695681,76
88683826,76
88656359,241
88691454,76
88695680,76
88689029,76
88697163,76
88692853,76
88689027,76
88690371,76
88633694,76
88669882,76
88669881,76
88679798,76
88668471,76
88674311,76
88673981,76
88674309,76
88661689,76
88674312,76
88679797,76
88633692,76
88668472,76
88633693,76
88633690,76
88669880,76
88673979,76
88633695,76
88668694,76
88668473,76
88661688,76
88633696,242
88668695,76
88679796,76
88669879,76
88668693,76
88668470,76
88633691,243
88673980,76
88683825,76
88687575,76
88691458,76
88691457,76
88690368,76
88691456,76
88690367,76
88692852,76
88656360,76
88697164,76
88690369,244
88656363,76
88691455,113
88692855,76
88692851,76
88656361,76
88689028,76
872834,245
88575847,246
943072,245
760822,245
889971,245
819234,245
914292,245
88599189,247
88666581,248
832000,249
888714,249
811331,249
776423,249
865921,249
975779,249
88644340,250
982218,246
915952,246
798583,246
968327,246
832543,246
881464,246
887488,246
912033,246
853417,246
818931,246
817259,246
816044,246
924320,246
836105,246
781526,246
770331,246
792389,246
88576575,246
88532710,246
88575044,246
88569684,251
88621791,246
88568134,246
88621790,246
88627614,246
88627784,246
88627615,246
88627786,246
88676436,246
88681879,246
88672646,246
88636112,246
88670775,246
88636111,246
88670223,246
88681877,246
88664632,246
88676514,246
88672647,246
88670228,246
88670225,246
88672644,246
88672645,246
88672641,246
88672642,246
88681875,246
88664634,246
88674071,246
88694247,252
88696375,252
88696374,252
88668345,148
88664023,148
88654121,148
88668165,148
88674101,148
88665003,148
88662746,148
88662743,148
88664022,148
88654120,148
88662744,148
88668166,148
88665005,148
88674102,148
88662745,148
88625748,148
88664021,148
88625747,148
88625749,148
88664024,148
88674099,148
88665004,148
88674100,148
88567325,253
88632024,253
88576423,254
88648688,246
88645378,253
88649140,253
88641685,253
88645654,253
88645376,253
88649781,253
88632026,253
88645377,253
88641684,253
88603973,253
88645375,253
88632025,253
88642711,253
88649780,253
88603974,253
88642710,253
88648689,253
88660768,253
88667828,253
88696795,253
88609651,255
88621032,255
88586733,255
88622796,255
88626186,255
88626184,255
88624560,255
88621031,255
88626185,255
88626187,255
88613654,256
88606257,256
88654681,256
88652659,256
88616143,256
88657719,256
88656677,256
88662735,256
88623256,256
88677938,256
88697280,257
884655,256
88643969,256
88660216,256
88656689,256
88616153,256
88655040,256
88652676,256
88656740,256
88657791,256
88655041,256
88652677,256
88662807,256
88657792,256
88660220,256
88657793,256
88656688,256
88569008,256
88569007,256
88622300,256
88606256,256
88618211,256
88619913,256
88597311,258
88601760,258
88604805,258
88601759,258
88597212,258
88601451,258
88597312,258
88601450,259
88576475,258
88604806,258
88601452,258
88597313,258
88622521,258
88585196,260
88585195,260
88560158,260
88578610,260
88578611,260
88558034,261
88589704,261
88588242,261
88558990,261
88598925,261
88588243,261
88589703,261
88589702,261
88640358,261
88677385,262
88600184,263
88584430,263
88600264,263
88561796,263
88600183,263
88561795,263
88600263,263
88570909,263
88628266,264
88651743,263
88685944,265
88560502,265
88681301,265
88692688,266
88688503,265
88692687,265
88681300,265
88681299,265
88687068,265
88692686,265
88688502,265
88681298,265
88698214,265
88545442,265
88506896,265
88539315,265
88506898,265
88560504,265
88560503,265
88539316,265
88506897,265
88553349,265
88656921,265
88651297,265
88642407,265
88668598,265
88693139,267
88632742,268
88632741,269
88555207,270
88584961,270
88689661,271
88576415,272
88579550,273
88598361,273
88505128,273
88601391,273
88553108,273
88505129,273
88601392,273
88579547,273
88601393,273
88579548,273
88495842,273
88553109,273
88511600,273
88598360,273
88579549,273
88620728,273
88635906,274
88644594,274
88554609,275
88538126,275
88585274,275
88504032,275
88585275,275
88577479,275
88536490,275
88538124,275
88585276,275
88538123,275
88554610,275
88538125,275
88577478,275
88599120,275
88623430,275
88623432,275
88628762,276
88637395,276
88674235,275
88677372,275
88684000,275
88643038,275
88611800,275
88623429,275
88554193,275
88628632,275
88620107,275
88620106,275
88628631,275
88620108,275
88625386,275
88620109,275
88627820,275
88554194,275
88611803,275
88625387,275
88628633,275
88627822,275
88627821,275
88620105,275
88611799,275
88611802,275
88623428,275
88554195,275
88611801,275
88620110,275
88623427,275
88626109,275
88611798,275
88623431,275
88626108,275
88611804,275
88628971,275
88650630,275
88647041,275
88669401,275
88674389,275
88677373,275
88676367,275
88687594,277
88687593,277
88687597,277
88687596,277
88687595,277
88574768,278
88525748,278
88496874,278
88526112,278
88526111,278
88533223,278
88533225,278
88496876,278
88533222,278
88500368,278
88533224,278
88568710,278
88500367,278
88525747,278
88502563,278
88496878,278
88568711,278
88510170,278
88568709,278
88526281,278
88496875,278
88510169,278
88526280,278
88496873,278
88568712,278
88545745,278
88496877,278
88535774,278
88516100,278
88603633,278
88627040,278
88666576,278
88546328,279
88518232,279
88546206,279
88546329,279
88537835,279
88550455,279
88538493,279
88518231,279
88545780,279
88509136,279
88537834,279
88509135,279
88538492,279
88546327,279
88537836,279
88688494,280
88688495,280
88539831,281
88548796,281
88548376,281
88548795,281
795971,263
88494475,263
870263,263
962066,263
88644304,263
88644303,263
773555,282
950266,282
904369,282
858730,282
88622036,282
88659484,282
88655052,282
88666245,282
88681094,282
88688329,282
88688330,282
88688331,282
88681095,282
824614,283
819132,283
88533007,283
800701,284
835509,284
786694,284
884721,285
88572986,285
977820,285
88588628,285
771975,286
835876,287
827265,288
949799,288
894546,288
812356,288
878754,288
968243,288
885267,288
88529406,288
88574137,288
88643508,288
88670816,35
88666519,288
88582563,287
88591491,287
88650788,287
88605513,287
88650939,287
88621563,287
88664782,287
88592733,287
88503920,287
88584870,287
88581045,287
88503921,287
88584871,287
88605172,287
88603359,287
88651290,287
88547900,118
88496813,287
88607232,287
88647568,35
88651498,35
88664207,287
88533563,289
88546846,289
88514219,289
88511151,289
88535137,289
88533561,289
88533562,289
88546847,289
88611075,290
88552727,291
88641532,292
88634671,293
88664206,294
88684834,35
88693088,295
88605512,287
88633265,287
88643068,287
88646846,287
88646607,296
88683987,37
88606398,287
88608749,287
88569338,287
88637811,287
88621562,287
88698360,297
88606856,298
88610649,298
88509092,298
88509089,298
88609619,298
88599126,298
88605292,298
88608354,298
88610648,298
88509091,298
88577071,298
88608352,299
88605291,298
88609622,298
88609620,298
88608353,298
88610646,298
88606858,298
88599125,298
88609621,298
88577072,298
88606857,298
88509090,298
88609618,298
88610647,298
88569962,15
88696840,298
88685804,298
88651497,35
88650351,35
88651496,35
88651495,35
88650352,35
88651494,35
88672752,35
88677525,35
88672751,35
88677870,35
88690648,35
88644635,35
88677526,35
88644634,35
88686681,35
88679160,35
88684830,35
784216,300
88576559,301
960820,302
829271,302
88570793,302
88643857,302
88650886,302
88687442,303
88643712,301
88643711,301
88620615,301
88608169,301
88608168,301
88619677,301
88619676,301
88578076,301
88622531,301
88620616,301
772113,304
804171,304
944515,304
910511,304
910151,304
802063,304
964020,304
862295,304
928116,304
949020,304
945767,304
908686,304
893220,304
962702,304
882567,304
843448,304
949517,304
867223,304
881236,304
784862,304
957876,304
881939,304
970181,304
795599,304
88535371,304
88519762,304
88503324,304
88664728,304
88570364,305
88494273,306
926627,305
870640,305
831728,305
843487,305
88512433,305
88664421,305
88497710,305
88546319,306
929707,306
88517631,306
88498357,306
88517633,306
88598249,306
88540256,306
88540257,306
88546594,306
88598248,306
88546595,306
88517632,306
88598250,306
88516102,306
88501646,306
88501645,306
88598251,306
88644114,306
88647362,306
88576409,307
88648904,306
88630451,306
88644115,306
88644112,306
88644113,306
88630452,306
88602539,306
88640298,308
88644048,306
88644047,306
88641596,306
88640299,306
88680900,309
88697759,306
88695364,310
854215,311
763592,311
953635,311
904716,311
864898,311
965810,312
88557852,313
88601365,314
88692357,311
88646957,311
817933,315
827877,315
802724,315
776665,315
88533510,315
88523677,315
88578531,315
88523678,315
88518977,315
88537085,315
88523676,315
88533511,315
88611447,315
88523675,315
88537084,315
88518976,315
88494393,316
857071,316
88535936,317
795546,318
814887,316
88535935,319
88524015,316
88524017,316
88513145,316
88519692,316
88524016,316
88649082,51
88684200,320
781948,321
905869,322
771301,321
897495,321
781649,321
811700,321
839106,321
871891,321
827867,321
814370,321
820341,321
839956,321
827015,321
851661,321
826280,321
88515562,321
88524387,321
88540162,321
88654983,321
88678699,321
940196,322
882132,322
840413,322
879715,322
968080,322
773625,322
88517215,322
88552899,322
88612771,322
88602553,322
88618754,322
88612770,322
88615356,322
88609389,322
88617685,322
88618753,322
88618752,322
88618751,322
88609870,323
88627134,323
88623851,323
88626314,323
88623850,323
88625078,323
88626313,323
88609871,323
88593036,324
88574517,324
88579667,324
88579666,324
88558435,324
88593035,324
88571610,324
88646058,325
88643116,325
88646057,325
88645775,325
88649540,325
88650293,325
88643115,325
88632374,326
88642131,325
88649189,325
88639227,327
88574660,327
88631917,328
88668621,329
88688486,327
88688485,329
88687049,330
88687050,329
88653576,327
88681281,327
88629438,331
88614846,331
88626075,331
88629023,331
88631550,331
88698358,332
88612833,332
88622216,332
88625281,332
88627723,332
88572181,332
88622214,332
88628558,332
88622215,332
88572182,332
88627722,332
88653969,333
88598914,334
88593189,334
88577869,334
88596710,153
88561653,153
88561652,335
88571793,336
88571665,153
88553826,153
88684622,337
88684169,153
88563853,338
88580180,338
88580178,338
88539353,338
88558974,338
88539355,338
88558976,338
88580175,338
88558975,338
88506681,338
